date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,source_row_id
2026-07-01,2026,7,1,chokepoint21,Magellan Strait,0,4,0,0,4,4,8,0,109098,0,0,15849,109098,124948,58730
2026-07-02,2026,7,2,chokepoint21,Magellan Strait,1,5,0,0,1,6,7,23806,307766,0,0,124590,331573,456163,58731
2026-07-03,2026,7,3,chokepoint21,Magellan Strait,0,3,0,0,1,3,4,0,192450,0,0,0,192450,192450,58732
2026-07-04,2026,7,4,chokepoint21,Magellan Strait,0,3,0,0,3,3,6,0,68553,0,0,141089,68553,209642,58733
2026-07-05,2026,7,5,chokepoint21,Magellan Strait,0,4,1,0,1,5,6,0,141548,6532,0,18986,148081,167067,58734
2026-07-06,2026,7,6,chokepoint21,Magellan Strait,0,5,0,0,0,5,5,0,167374,0,0,0,167374,167374,58735
2026-07-07,2026,7,7,chokepoint21,Magellan Strait,1,5,0,0,1,6,7,30108,246739,0,0,0,276847,276847,58736
2026-07-08,2026,7,8,chokepoint21,Magellan Strait,1,5,0,1,2,7,9,7131,403707,0,2467,18497,413306,431803,58737
2026-07-09,2026,7,9,chokepoint21,Magellan Strait,0,3,1,0,2,4,6,0,122949,3900,0,24042,126849,150892,58738
2026-07-10,2026,7,10,chokepoint21,Magellan Strait,0,5,0,0,1,5,6,0,152055,0,0,18273,152055,170328,58739
2026-07-11,2026,7,11,chokepoint21,Magellan Strait,0,3,0,0,2,3,5,0,119956,0,0,147799,119956,267756,58740
2026-07-12,2026,7,12,chokepoint21,Magellan Strait,0,1,0,0,1,1,2,0,36613,0,0,0,36613,36613,58741
2026-07-13,2026,7,13,chokepoint21,Magellan Strait,0,1,0,0,1,1,2,0,0,0,0,0,0,0,58742
2026-07-14,2026,7,14,chokepoint21,Magellan Strait,1,5,0,1,2,7,9,29141,178605,0,4197,112101,211944,324045,58743
2026-07-15,2026,7,15,chokepoint21,Magellan Strait,0,3,0,0,2,3,5,0,94489,0,0,0,94489,94489,58744
2026-07-16,2026,7,16,chokepoint21,Magellan Strait,0,3,0,0,4,3,7,0,139187,0,0,193296,139187,332484,58745
2026-07-17,2026,7,17,chokepoint21,Magellan Strait,1,4,0,0,0,5,5,16017,97478,0,0,0,113495,113495,58746
2026-07-18,2026,7,18,chokepoint21,Magellan Strait,0,2,0,1,1,3,4,0,88961,0,0,18810,88961,107771,58747
2026-07-19,2026,7,19,chokepoint21,Magellan Strait,0,2,1,0,3,3,6,0,60175,15293,0,163701,75468,239170,58748
2026-07-20,2026,7,20,chokepoint21,Magellan Strait,1,1,0,0,2,2,4,23806,33521,0,0,37146,57328,94474,58749
2026-07-21,2026,7,21,chokepoint21,Magellan Strait,0,2,1,0,0,3,3,0,0,13181,0,0,13181,13181,58750
2026-07-22,2026,7,22,chokepoint21,Magellan Strait,0,3,0,0,0,3,3,0,127135,0,0,0,127135,127135,58751
2026-07-23,2026,7,23,chokepoint21,Magellan Strait,0,3,0,0,1,3,4,0,100858,0,0,14101,100858,114960,58752
2026-07-24,2026,7,24,chokepoint21,Magellan Strait,1,2,1,1,1,5,6,12075,42832,24132,5188,0,84228,84228,58753
2026-07-25,2026,7,25,chokepoint21,Magellan Strait,0,0,0,0,3,0,3,0,0,0,0,13748,0,13748,58754
2026-07-26,2026,7,26,chokepoint21,Magellan Strait,0,4,0,0,2,4,6,0,231001,0,0,64809,231001,295810,58755
2026-07-27,2026,7,27,chokepoint21,Magellan Strait,0,1,1,0,1,2,3,0,0,28328,0,0,28328,28328,58756
2026-07-28,2026,7,28,chokepoint21,Magellan Strait,0,4,0,0,1,4,5,0,236666,0,0,0,236666,236666,58757
2026-07-29,2026,7,29,chokepoint21,Magellan Strait,2,1,0,0,2,3,5,43959,35582,0,0,65690,79541,145231,58758
2026-07-30,2026,7,30,chokepoint21,Magellan Strait,0,1,1,0,3,2,5,0,144588,32415,0,86510,177004,263514,58759
2026-07-31,2026,7,31,chokepoint21,Magellan Strait,0,5,0,0,1,5,6,0,247627,0,0,0,247627,247627,58760
2026-07-01,2026,7,1,chokepoint22,Yucatan Channel,10,7,4,0,29,21,50,94998,299018,31875,0,879747,425892,1305640,61477
2026-07-02,2026,7,2,chokepoint22,Yucatan Channel,10,7,8,0,39,25,64,75698,235457,34070,0,996376,345226,1341603,61478
2026-07-03,2026,7,3,chokepoint22,Yucatan Channel,9,8,1,0,28,18,46,90554,207397,0,0,1267717,297951,1565669,61479
2026-07-04,2026,7,4,chokepoint22,Yucatan Channel,13,8,6,1,39,28,67,101049,298223,19061,0,1113050,418334,1531385,61480
2026-07-05,2026,7,5,chokepoint22,Yucatan Channel,12,12,5,1,27,30,57,208963,213028,34501,0,693960,456493,1150454,61481
2026-07-06,2026,7,6,chokepoint22,Yucatan Channel,7,8,4,0,34,19,53,96146,314324,17980,0,1616839,428452,2045292,61482
2026-07-07,2026,7,7,chokepoint22,Yucatan Channel,10,5,5,2,26,22,48,121364,133118,5477,4861,1104785,264822,1369608,61483
2026-07-08,2026,7,8,chokepoint22,Yucatan Channel,14,5,2,2,27,23,50,261142,148117,2722,2393,515215,414376,929592,61484
2026-07-09,2026,7,9,chokepoint22,Yucatan Channel,8,4,4,0,33,16,49,109436,116633,18236,0,708913,244306,953220,61485
2026-07-10,2026,7,10,chokepoint22,Yucatan Channel,8,11,7,1,32,27,59,106117,198555,43107,0,1119320,347780,1467100,61486
2026-07-11,2026,7,11,chokepoint22,Yucatan Channel,11,10,3,4,35,28,63,209363,481747,24928,23419,1008149,739460,1747609,61487
2026-07-12,2026,7,12,chokepoint22,Yucatan Channel,14,6,6,0,27,26,53,169863,196280,46993,0,698011,413138,1111149,61488
2026-07-13,2026,7,13,chokepoint22,Yucatan Channel,13,7,3,2,24,25,49,199497,207382,5578,3607,366465,416066,782532,61489
2026-07-14,2026,7,14,chokepoint22,Yucatan Channel,8,11,3,0,30,22,52,87360,326106,21071,0,596123,434537,1030661,61490
2026-07-15,2026,7,15,chokepoint22,Yucatan Channel,8,5,7,2,37,22,59,81977,149708,24959,0,714819,256645,971464,61491
2026-07-16,2026,7,16,chokepoint22,Yucatan Channel,6,7,4,3,35,20,55,81853,267582,9178,14862,870554,373476,1244031,61492
2026-07-17,2026,7,17,chokepoint22,Yucatan Channel,11,9,4,1,33,25,58,132940,350628,6915,9194,809960,499679,1309639,61493
2026-07-18,2026,7,18,chokepoint22,Yucatan Channel,10,6,4,1,27,21,48,127076,256978,10560,5678,1050643,400294,1450937,61494
2026-07-19,2026,7,19,chokepoint22,Yucatan Channel,12,13,3,3,35,31,66,168223,586585,12679,4537,696632,772025,1468658,61495
2026-07-20,2026,7,20,chokepoint22,Yucatan Channel,10,11,7,0,30,28,58,94174,456700,17804,0,869439,568679,1438118,61496
2026-07-21,2026,7,21,chokepoint22,Yucatan Channel,8,11,7,4,26,30,56,154263,371667,55531,15923,570062,597386,1167449,61497
2026-07-22,2026,7,22,chokepoint22,Yucatan Channel,10,7,3,2,27,22,49,157715,203247,32799,4111,1655219,397875,2053094,61498
2026-07-23,2026,7,23,chokepoint22,Yucatan Channel,7,10,3,0,29,20,49,309569,410809,20615,0,1124689,740994,1865683,61499
2026-07-24,2026,7,24,chokepoint22,Yucatan Channel,11,7,4,1,31,23,54,98385,352993,9962,0,706171,461341,1167512,61500
2026-07-25,2026,7,25,chokepoint22,Yucatan Channel,14,5,3,0,25,22,47,236952,243557,29377,0,819643,509887,1329531,61501
2026-07-26,2026,7,26,chokepoint22,Yucatan Channel,17,12,2,1,46,32,78,237961,571991,7793,0,1162006,817746,1979753,61502
2026-07-27,2026,7,27,chokepoint22,Yucatan Channel,6,3,4,1,28,14,42,64618,100734,28879,5138,1013169,199370,1212540,61503
2026-07-28,2026,7,28,chokepoint22,Yucatan Channel,6,11,3,0,28,20,48,58268,427803,4832,0,945282,490904,1436186,61504
2026-07-29,2026,7,29,chokepoint22,Yucatan Channel,10,8,4,1,30,23,53,105548,306275,36839,4460,890171,453123,1343295,61505
2026-07-30,2026,7,30,chokepoint22,Yucatan Channel,13,12,7,0,25,32,57,135868,479669,36832,0,1296529,652370,1948899,61506
2026-07-31,2026,7,31,chokepoint22,Yucatan Channel,7,7,4,1,32,19,51,47313,230412,18342,0,1018943,296068,1315011,61507
2026-07-01,2026,7,1,chokepoint23,Windward Passage,12,1,1,1,2,15,17,341128,33123,0,3045,86994,377297,464291,63708
2026-07-02,2026,7,2,chokepoint23,Windward Passage,6,1,0,2,1,9,10,119406,48676,0,4021,86928,172104,259033,63713
2026-07-03,2026,7,3,chokepoint23,Windward Passage,10,2,1,1,4,14,18,155729,73591,7060,29,319768,236411,556179,63715
2026-07-04,2026,7,4,chokepoint23,Windward Passage,10,0,5,1,3,16,19,352088,0,42079,5125,0,399293,399293,63717
2026-07-05,2026,7,5,chokepoint23,Windward Passage,12,0,4,5,2,21,23,140045,0,24290,19568,13344,183905,197249,63719
2026-07-06,2026,7,6,chokepoint23,Windward Passage,8,2,2,0,1,12,13,216562,105434,10484,0,9752,332482,342234,63721
2026-07-07,2026,7,7,chokepoint23,Windward Passage,11,3,1,3,1,18,19,126821,96770,306,10725,0,234623,234623,63723
2026-07-08,2026,7,8,chokepoint23,Windward Passage,4,1,2,2,2,9,11,37495,16893,12770,7655,15804,74814,90618,63725
2026-07-09,2026,7,9,chokepoint23,Windward Passage,8,3,0,0,3,11,14,291169,110821,0,0,150172,401991,552163,63727
2026-07-10,2026,7,10,chokepoint23,Windward Passage,11,2,1,3,1,17,18,175169,50498,880,1685,0,228233,228233,63729
2026-07-11,2026,7,11,chokepoint23,Windward Passage,10,0,1,1,1,12,13,239428,0,306,10838,9752,250573,260326,63731
2026-07-12,2026,7,12,chokepoint23,Windward Passage,8,2,2,5,2,17,19,170071,40775,7642,5585,57749,224074,281823,63733
2026-07-13,2026,7,13,chokepoint23,Windward Passage,9,0,1,1,0,11,11,194929,0,4962,0,0,199892,199892,63735
2026-07-14,2026,7,14,chokepoint23,Windward Passage,11,3,4,1,2,19,21,158221,119072,14231,15290,36537,306815,343352,63737
2026-07-15,2026,7,15,chokepoint23,Windward Passage,8,0,2,0,3,10,13,208784,0,2187,0,14198,210971,225169,63739
2026-07-16,2026,7,16,chokepoint23,Windward Passage,10,2,4,5,3,21,24,213637,65908,13574,0,19829,293120,312949,63741
2026-07-17,2026,7,17,chokepoint23,Windward Passage,8,2,1,2,3,13,16,153674,32647,0,4615,23023,190936,213959,63743
2026-07-18,2026,7,18,chokepoint23,Windward Passage,7,1,2,3,2,13,15,125881,0,6685,1217,47357,133784,181141,63745
2026-07-19,2026,7,19,chokepoint23,Windward Passage,7,1,1,1,3,10,13,160715,59239,1260,0,49796,221216,271012,63747
2026-07-20,2026,7,20,chokepoint23,Windward Passage,9,2,3,3,2,17,19,99741,37352,18835,6240,858,162170,163028,63749
2026-07-21,2026,7,21,chokepoint23,Windward Passage,11,3,3,2,0,19,19,185599,123638,13170,10872,0,333282,333282,63751
2026-07-22,2026,7,22,chokepoint23,Windward Passage,9,0,2,1,1,12,13,161695,0,5798,0,18796,167494,186290,63753
2026-07-23,2026,7,23,chokepoint23,Windward Passage,9,1,2,1,1,13,14,310877,46167,1449,5540,34853,364034,398888,63755
2026-07-24,2026,7,24,chokepoint23,Windward Passage,8,1,0,0,6,9,15,275762,4320,0,0,145191,280082,425274,63757
2026-07-25,2026,7,25,chokepoint23,Windward Passage,8,0,3,3,1,14,15,183690,0,2719,17625,26514,204035,230550,63763
2026-07-26,2026,7,26,chokepoint23,Windward Passage,12,1,2,6,3,21,24,370829,49425,7419,22898,41944,450573,492518,63765
2026-07-27,2026,7,27,chokepoint23,Windward Passage,7,0,2,3,0,12,12,99103,0,10962,9438,0,119504,119504,63767
2026-07-28,2026,7,28,chokepoint23,Windward Passage,7,0,1,1,1,9,10,87187,0,6266,0,72098,93454,165552,63769
2026-07-29,2026,7,29,chokepoint23,Windward Passage,8,0,1,4,0,13,13,126666,0,485,9447,0,136599,136599,63771
2026-07-30,2026,7,30,chokepoint23,Windward Passage,5,3,2,1,4,11,15,224224,132416,7238,6065,194619,369945,564565,63773
2026-07-31,2026,7,31,chokepoint23,Windward Passage,12,2,3,2,2,19,21,254788,43405,23529,4763,55791,326487,382279,63775
2026-07-01,2026,7,1,chokepoint24,Mona Passage,4,2,4,0,1,10,11,112468,69771,16164,0,47921,198404,246325,66233
2026-07-02,2026,7,2,chokepoint24,Mona Passage,3,1,1,1,2,6,8,13165,67443,4606,0,86727,85214,171942,66234
2026-07-03,2026,7,3,chokepoint24,Mona Passage,1,3,3,0,3,7,10,88774,111344,9471,0,74041,209590,283632,66235
2026-07-04,2026,7,4,chokepoint24,Mona Passage,2,3,2,1,6,8,14,23660,190063,2912,4110,80940,220747,301688,66236
2026-07-05,2026,7,5,chokepoint24,Mona Passage,3,3,0,0,6,6,12,102326,180625,0,0,262597,282951,545549,66237
2026-07-06,2026,7,6,chokepoint24,Mona Passage,4,2,2,2,5,10,15,104358,104800,7677,0,109017,216836,325854,66238
2026-07-07,2026,7,7,chokepoint24,Mona Passage,2,4,3,0,2,9,11,58344,127946,4577,0,40914,190867,231781,66239
2026-07-08,2026,7,8,chokepoint24,Mona Passage,4,3,0,1,3,8,11,107426,285601,0,13863,40855,406891,447746,66240
2026-07-09,2026,7,9,chokepoint24,Mona Passage,2,2,0,1,4,5,9,41733,105387,0,0,140958,147121,288079,66241
2026-07-10,2026,7,10,chokepoint24,Mona Passage,5,1,1,0,4,7,11,157113,37050,8107,0,23903,202271,226174,66242
2026-07-11,2026,7,11,chokepoint24,Mona Passage,2,3,1,0,4,6,10,82227,53751,0,0,106972,135978,242951,66243
2026-07-12,2026,7,12,chokepoint24,Mona Passage,4,1,0,0,6,5,11,158959,81828,0,0,48272,240787,289060,66244
2026-07-13,2026,7,13,chokepoint24,Mona Passage,2,2,0,1,3,5,8,43873,78666,0,0,39066,122540,161606,66245
2026-07-14,2026,7,14,chokepoint24,Mona Passage,4,2,3,0,3,9,12,141265,118626,36526,0,48316,296418,344734,66246
2026-07-15,2026,7,15,chokepoint24,Mona Passage,5,4,1,0,3,10,13,75619,51215,890,0,69989,127726,197715,66247
2026-07-16,2026,7,16,chokepoint24,Mona Passage,4,1,1,3,3,9,12,56935,0,21740,6055,49476,84732,134209,66248
2026-07-17,2026,7,17,chokepoint24,Mona Passage,3,1,0,0,2,4,6,121942,0,0,0,76934,121942,198876,66249
2026-07-18,2026,7,18,chokepoint24,Mona Passage,5,2,0,2,2,9,11,110544,133501,0,5380,130515,249426,379941,66250
2026-07-19,2026,7,19,chokepoint24,Mona Passage,2,0,3,1,4,6,10,85653,0,22366,3627,94978,111647,206626,66251
2026-07-20,2026,7,20,chokepoint24,Mona Passage,2,5,4,0,1,11,12,45259,195151,10492,0,67462,250903,318365,66252
2026-07-21,2026,7,21,chokepoint24,Mona Passage,3,5,1,0,3,9,12,72466,118672,0,0,44068,191139,235208,66253
2026-07-22,2026,7,22,chokepoint24,Mona Passage,5,2,1,0,2,8,10,180601,34491,4278,0,73122,219370,292493,66254
2026-07-23,2026,7,23,chokepoint24,Mona Passage,2,2,1,1,4,6,10,13104,74181,5517,0,108019,92802,200821,66255
2026-07-24,2026,7,24,chokepoint24,Mona Passage,2,6,5,1,3,14,17,50558,292970,19492,5778,117227,368800,486028,66256
2026-07-25,2026,7,25,chokepoint24,Mona Passage,2,3,2,0,2,7,9,10201,96866,3707,0,27305,110775,138081,66257
2026-07-26,2026,7,26,chokepoint24,Mona Passage,3,3,1,0,5,7,12,289701,83163,0,0,147324,372864,520188,66258
2026-07-27,2026,7,27,chokepoint24,Mona Passage,6,1,2,0,2,9,11,170312,61305,0,0,28756,231617,260374,66259
2026-07-28,2026,7,28,chokepoint24,Mona Passage,5,3,3,1,4,12,16,48529,121574,9309,0,69958,179413,249372,66260
2026-07-29,2026,7,29,chokepoint24,Mona Passage,4,6,3,2,4,15,19,173765,349401,17010,0,75784,540176,615961,66261
2026-07-30,2026,7,30,chokepoint24,Mona Passage,5,2,2,1,4,10,14,100356,37575,7860,809,82965,146602,229567,66262
2026-07-31,2026,7,31,chokepoint24,Mona Passage,3,3,2,0,2,8,10,58609,368154,13926,0,39127,440690,479817,66263
2026-07-01,2026,7,1,chokepoint25,Balabac Strait,3,3,0,0,5,6,11,17512,125013,0,0,78102,142525,220628,69011
2026-07-02,2026,7,2,chokepoint25,Balabac Strait,0,8,0,0,5,8,13,0,477515,0,0,143403,477515,620919,69012
2026-07-03,2026,7,3,chokepoint25,Balabac Strait,0,2,3,0,6,5,11,0,174743,8939,0,100612,183683,284295,69013
2026-07-04,2026,7,4,chokepoint25,Balabac Strait,1,9,0,0,2,10,12,9538,244477,0,0,4447,254016,258463,69014
2026-07-05,2026,7,5,chokepoint25,Balabac Strait,1,7,1,0,2,9,11,77464,332931,9350,0,40751,419746,460497,69015
2026-07-06,2026,7,6,chokepoint25,Balabac Strait,0,6,2,0,7,8,15,0,302353,3002,0,156363,305355,461718,69016
2026-07-07,2026,7,7,chokepoint25,Balabac Strait,2,6,2,0,5,10,15,45061,317306,6906,0,10416,369274,379691,69017
2026-07-08,2026,7,8,chokepoint25,Balabac Strait,1,3,0,0,3,4,7,2612,108168,0,0,7032,110780,117813,69018
2026-07-09,2026,7,9,chokepoint25,Balabac Strait,1,4,1,0,2,6,8,2867,155989,0,0,10498,158856,169354,69019
2026-07-10,2026,7,10,chokepoint25,Balabac Strait,1,7,1,0,4,9,13,6674,212925,0,0,15408,219600,235008,69020
2026-07-11,2026,7,11,chokepoint25,Balabac Strait,0,3,2,0,6,5,11,0,221292,3253,0,22241,224545,246787,69021
2026-07-12,2026,7,12,chokepoint25,Balabac Strait,2,5,3,0,8,10,18,6431,240195,12049,0,161857,258676,420534,69022
2026-07-13,2026,7,13,chokepoint25,Balabac Strait,0,5,4,0,7,9,16,0,384110,9769,0,48808,393880,442688,69023
2026-07-14,2026,7,14,chokepoint25,Balabac Strait,1,5,5,0,3,11,14,54208,138152,13704,0,50674,206065,256740,69024
2026-07-15,2026,7,15,chokepoint25,Balabac Strait,3,5,1,0,5,9,14,20218,179950,1194,0,52723,201363,254086,69025
2026-07-16,2026,7,16,chokepoint25,Balabac Strait,1,6,0,0,3,7,10,8907,162684,0,0,19738,171591,191330,69026
2026-07-17,2026,7,17,chokepoint25,Balabac Strait,2,7,2,0,7,11,18,10837,368372,3529,0,139401,382739,522141,69027
2026-07-18,2026,7,18,chokepoint25,Balabac Strait,2,5,5,0,5,12,17,15159,248049,13118,0,57953,276327,334280,69028
2026-07-19,2026,7,19,chokepoint25,Balabac Strait,2,5,4,0,2,11,13,4895,232373,26922,0,7805,264191,271997,69029
2026-07-20,2026,7,20,chokepoint25,Balabac Strait,3,6,2,0,3,11,14,15411,314949,3838,0,13468,334199,347668,69030
2026-07-21,2026,7,21,chokepoint25,Balabac Strait,2,5,3,0,4,10,14,22751,171017,0,0,57587,193769,251356,69031
2026-07-22,2026,7,22,chokepoint25,Balabac Strait,0,3,1,0,4,4,8,0,208667,9202,0,9159,217870,227029,69032
2026-07-23,2026,7,23,chokepoint25,Balabac Strait,0,4,2,0,4,6,10,0,98413,6854,0,75238,105267,180506,69033
2026-07-24,2026,7,24,chokepoint25,Balabac Strait,0,4,0,0,2,4,6,0,108651,0,0,8735,108651,117387,69034
2026-07-25,2026,7,25,chokepoint25,Balabac Strait,1,6,2,0,7,9,16,8907,262844,6636,0,62736,278389,341125,69035
2026-07-26,2026,7,26,chokepoint25,Balabac Strait,2,6,1,0,2,9,11,36496,225447,3029,0,17569,264973,282542,69036
2026-07-27,2026,7,27,chokepoint25,Balabac Strait,1,7,4,0,5,12,17,11002,432893,7460,0,61233,451355,512589,69037
2026-07-28,2026,7,28,chokepoint25,Balabac Strait,0,6,0,0,4,6,10,0,175317,0,0,48978,175317,224295,69038
2026-07-29,2026,7,29,chokepoint25,Balabac Strait,1,8,1,0,1,10,11,3025,200908,2186,0,5842,206120,211963,69039
2026-07-30,2026,7,30,chokepoint25,Balabac Strait,1,3,0,0,2,4,6,3663,149041,0,0,6780,152704,159485,69040
2026-07-31,2026,7,31,chokepoint25,Balabac Strait,0,5,0,0,5,5,10,0,197692,0,0,64717,197692,262409,69041
2026-07-01,2026,7,1,chokepoint26,Bering Strait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72189
2026-07-02,2026,7,2,chokepoint26,Bering Strait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72190
2026-07-03,2026,7,3,chokepoint26,Bering Strait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72191
2026-07-04,2026,7,4,chokepoint26,Bering Strait,0,0,0,0,2,0,2,0,0,0,0,170968,0,170968,72192
2026-07-05,2026,7,5,chokepoint26,Bering Strait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72193
2026-07-06,2026,7,6,chokepoint26,Bering Strait,1,1,0,0,1,2,3,6589,0,0,0,0,6589,6589,72194
2026-07-07,2026,7,7,chokepoint26,Bering Strait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72195
2026-07-08,2026,7,8,chokepoint26,Bering Strait,0,1,0,1,1,2,3,0,0,0,0,0,0,0,72196
2026-07-09,2026,7,9,chokepoint26,Bering Strait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72197
2026-07-10,2026,7,10,chokepoint26,Bering Strait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72198
2026-07-11,2026,7,11,chokepoint26,Bering Strait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72199
2026-07-12,2026,7,12,chokepoint26,Bering Strait,0,0,0,0,2,0,2,0,0,0,0,66061,0,66061,72200
2026-07-13,2026,7,13,chokepoint26,Bering Strait,0,1,1,0,1,2,3,0,0,6604,0,4255,6604,10860,72201
2026-07-14,2026,7,14,chokepoint26,Bering Strait,0,0,1,0,0,1,1,0,0,1623,0,0,1623,1623,72202
2026-07-15,2026,7,15,chokepoint26,Bering Strait,0,0,0,0,3,0,3,0,0,0,0,11739,0,11739,72203
2026-07-16,2026,7,16,chokepoint26,Bering Strait,0,0,1,0,2,1,3,0,0,6595,0,5276,6595,11872,72204
2026-07-17,2026,7,17,chokepoint26,Bering Strait,0,0,0,0,1,0,1,0,0,0,0,42678,0,42678,72205
2026-07-18,2026,7,18,chokepoint26,Bering Strait,0,0,0,0,1,0,1,0,0,0,0,28392,0,28392,72206
2026-07-19,2026,7,19,chokepoint26,Bering Strait,0,0,1,0,1,1,2,0,0,3249,0,78932,3249,82182,72207
2026-07-20,2026,7,20,chokepoint26,Bering Strait,1,1,0,0,0,2,2,2548,43986,0,0,0,46534,46534,72208
2026-07-21,2026,7,21,chokepoint26,Bering Strait,0,1,0,0,1,1,2,0,0,0,0,0,0,0,72209
2026-07-22,2026,7,22,chokepoint26,Bering Strait,1,0,1,0,0,2,2,6589,0,895,0,0,7484,7484,72210
2026-07-23,2026,7,23,chokepoint26,Bering Strait,0,1,0,0,0,1,1,0,43227,0,0,0,43227,43227,72211
2026-07-24,2026,7,24,chokepoint26,Bering Strait,0,0,0,0,2,0,2,0,0,0,0,9289,0,9289,72212
2026-07-25,2026,7,25,chokepoint26,Bering Strait,0,0,0,0,2,0,2,0,0,0,0,83027,0,83027,72213
2026-07-26,2026,7,26,chokepoint26,Bering Strait,0,0,1,0,3,1,4,0,0,3427,0,11208,3427,14636,72214
2026-07-27,2026,7,27,chokepoint26,Bering Strait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72215
2026-07-28,2026,7,28,chokepoint26,Bering Strait,0,1,0,0,2,1,3,0,42510,0,0,117446,42510,159956,72216
2026-07-29,2026,7,29,chokepoint26,Bering Strait,0,0,1,0,1,1,2,0,0,8751,0,0,8751,8751,72217
2026-07-30,2026,7,30,chokepoint26,Bering Strait,0,0,1,0,0,1,1,0,0,6604,0,0,6604,6604,72218
2026-07-31,2026,7,31,chokepoint26,Bering Strait,0,2,0,0,0,2,2,0,42852,0,0,0,42852,42852,72219
2026-07-01,2026,7,1,chokepoint27,Mindoro Strait,2,42,5,0,6,49,55,26025,4687420,11695,0,90962,4725141,4816103,74167
2026-07-02,2026,7,2,chokepoint27,Mindoro Strait,4,41,4,0,4,49,53,29839,2893949,26846,0,279158,2950634,3229793,74168
2026-07-03,2026,7,3,chokepoint27,Mindoro Strait,2,46,7,1,5,56,61,18755,4518556,54261,3239,85713,4594812,4680526,74169
2026-07-04,2026,7,4,chokepoint27,Mindoro Strait,6,47,2,0,7,55,62,73159,3697111,9195,0,27665,3779467,3807133,74170
2026-07-05,2026,7,5,chokepoint27,Mindoro Strait,3,28,4,0,5,35,40,25491,1572931,13589,0,139980,1612012,1751993,74171
2026-07-06,2026,7,6,chokepoint27,Mindoro Strait,2,47,4,1,9,54,63,13681,3821184,15218,0,255309,3850084,4105394,74172
2026-07-07,2026,7,7,chokepoint27,Mindoro Strait,3,38,0,0,6,41,47,76756,3090403,0,0,211577,3167160,3378738,74173
2026-07-08,2026,7,8,chokepoint27,Mindoro Strait,9,45,9,0,4,63,67,174050,3670992,45527,0,110408,3890571,4000979,74174
2026-07-09,2026,7,9,chokepoint27,Mindoro Strait,4,58,7,0,15,69,84,77165,4295813,28056,0,181147,4401035,4582182,74175
2026-07-10,2026,7,10,chokepoint27,Mindoro Strait,5,53,5,0,8,63,71,87310,3447854,26484,0,79703,3561649,3641353,74176
2026-07-11,2026,7,11,chokepoint27,Mindoro Strait,2,57,4,0,1,63,64,39443,3531201,22999,0,15372,3593644,3609016,74177
2026-07-12,2026,7,12,chokepoint27,Mindoro Strait,2,47,2,0,3,51,54,19439,3251079,14098,0,86667,3284617,3371284,74178
2026-07-13,2026,7,13,chokepoint27,Mindoro Strait,2,27,7,0,7,36,43,22906,2448666,46413,0,83695,2517987,2601683,74179
2026-07-14,2026,7,14,chokepoint27,Mindoro Strait,1,30,1,1,5,33,38,14478,2256965,4135,3740,100985,2279319,2380305,74180
2026-07-15,2026,7,15,chokepoint27,Mindoro Strait,8,35,4,1,2,48,50,103084,3284421,11225,267,7420,3398998,3406418,74181
2026-07-16,2026,7,16,chokepoint27,Mindoro Strait,5,25,4,0,7,34,41,98219,3478892,32816,0,195576,3609928,3805505,74182
2026-07-17,2026,7,17,chokepoint27,Mindoro Strait,1,39,4,0,8,44,52,15880,4044744,16135,0,157611,4076761,4234372,74183
2026-07-18,2026,7,18,chokepoint27,Mindoro Strait,2,35,5,0,2,42,44,19626,2405040,23108,0,0,2447775,2447775,74184
2026-07-19,2026,7,19,chokepoint27,Mindoro Strait,3,33,4,1,9,41,50,32116,2101509,15660,0,161558,2149287,2310845,74185
2026-07-20,2026,7,20,chokepoint27,Mindoro Strait,2,43,3,0,5,48,53,23250,2905345,7589,0,489742,2936185,3425927,74186
